S3 Link,url,bread_crumb1,bread_crumb2,bread_crumb3,title,customer_star_ratings_delivery,customer_star_ratings_dining,latitude,longitude,restaurant_id,serves_cuisine,timing,address,pincode,contact_information,order_online_available,order_online_currently_available,hygiene_information,image_url,license_number,no_of_customer_reviews_delivery,no_of_customer_reviews_dining,price_range,promo_offer,restaurant_availability_status,website_sku
http://smt-tools.amazon.com/s3resource?id=06c0a9c0-437f-11ec-a485-5ba33a0f1f57&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/gharwaala-tiffin-hsr-bangalore,Bengaluru,South Bangalore,Whitefield,Gharwaala Tiffin,4.5,,12.91557232,77.64905144,19189036,"North Indian, Chinese",Opens at 11:30am,"2064,Siri Iris,13 Cross,24 Main Road,1 Sector,Vanganahalli,HSR Layout,HSR,Bangalore,India",,919561000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/6/19189036/c8f614d28b5817610eef85c7b4523d61.png?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/6/19189036/c8f614d28b5817610eef85c7b4523d61.png?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,24,0,"â‚¹1,300 for two people (approx.) Without alcohol",,Currently closed for online ordering,ncr/pizza--2-sector-83
http://smt-tools.amazon.com/s3resource?id=21dfece0-430a-11ec-bf63-df59953166dc&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/asha-sweets-centre-basavanagudi,Bengaluru,South Bangalore,Richmond Road,Asha Sweets Centre,4.5,3.1,12.94556659,77.57112388,59189,"Mithai, Street Food, Shake",Opens tomorrow at 9am,"26/3,Bugle Rock Road,Gandhi Bazaar,Basavanagudi,Bangalore,India",,919227000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/0/56290/026ce2297a18d4697a047092e3329c3e_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/0/56290/24e42e601ca5396df881002f6c0aa47b.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/9/59189/e5c2c8c223b7ea87787d1b6fc443f50f.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/56290/611e8900cd78650733bb94d9a21e9f33.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,365,32,â‚¹700 for two people (approx.),,Currently closed for online ordering,mumbai/m-s-l-n-mishra-dairy-vasai
http://smt-tools.amazon.com/s3resource?id=b27fb2d0-430a-11ec-a3a7-a1202c3eab3e&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/uthra-1-indiranagar,Bengaluru,East Bangalore,Nagawara,UTHRA,4.5,3.9,12.97843626,77.63987325,18575150,North Indian,Opens at 12noon,"6,2nd Floor,Binnamangala 1st Stage,Near Yes Bank,C.M.H Road,Indiranagar,Bangalore,India",,918357000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/0/18575150/229d62ab04975a3815a74cb9d2813d89.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/0/18575150/e73b77d0935ef8022e4883941727af5c.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/18575150/3958451ceedebb30de6479bf98d5b5fe.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/18575150/fdd42eefe8600180791c590717c8bb2a.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,78,148,â‚¹250 for one order (approx.),,Currently closed for online ordering,mumbai/the-sweet-bakers-kamothe-navi-mumbai
http://smt-tools.amazon.com/s3resource?id=1efe9020-4310-11ec-937f-977fbaef3181&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/sanjay-super-chats-and-juice-jayanagar-bangalore,Bengaluru,South Bangalore,BTM,Sanjay Super Chats And Juice,4.6,3.2,12.9176651,77.59220235,18867435,"Fast Food, Burger, Sandwich, Beverages, Shake",Opens at 9am,"Near Jain College,9th Block,Jayanagar,Bangalore,India",,917977000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/5/18867435/1e898e9080fb3e6dcde49cc8a0eff701.jpg?fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/5/18867435/1e898e9080fb3e6dcde49cc8a0eff701.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,54,5,â‚¹150 for one order (approx.),,,mumbai/kwality-walls-7-malad-west
http://smt-tools.amazon.com/s3resource?id=6f141c90-4326-11ec-9057-279138d40429&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/arun-ice-creams-jalahalli-bangalore,Bengaluru,North Bangalore,Sarjapur Road,Arun Ice Creams,4.5,,13.04193494,77.50488572,18927617,"Ice Cream, Desserts",Opens at 11am,"111,Manjunatha Building,Nelagharanahalli Main Road,Nagasandra Post,Rukmini Nagar,Jalahalli,Bangalore,India",,"+912222027426, +912266108000",Yes,No,,"https://b.zmtcdn.com/data/pictures/7/18927617/c02cfe4f0a0b53071a7b0dad3b0eca6c.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/7/18927617/f7a3ecbcf650f0cf30fb1b42f4038e83.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/7/18927617/cc39addc8dd1c3a38df4099310e11382.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/7/18927617/014ba115621ff69f2ce11858bf503882.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,233,0,"â‚¹1,500 for two people (approx.) Without alcohol",,Currently closed for online ordering,mumbai/natural-ice-cream-2-churchgate
http://smt-tools.amazon.com/s3resource?id=52e1aa40-4323-11ec-b9ac-b117dd9a98a4&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/the-waffle-shop-rt-nagar-bangalore,Bengaluru,North Bangalore,Lavelle Road,The Waffle Shop,4.6,,13.03388801,77.60908518,19423551,"Desserts, Beverages, Shake",Opens at 11am,"119,Aashkar Plaza,1st Cross,KHB Colony Main Road,Kanaka Nagar,RT Nagar,Bangalore,India",,+912223745132|+912223701684|+919324862234,Yes,No,,"https://b.zmtcdn.com/data/pictures/1/19423551/9440bcc617e26cc45444392d855858e9.png?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/1/19423551/b36fa2128ff0c3ff6722bb28ab9b1129.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,48,0,"â‚¹1,400 for two people (approx.)",,,mumbai/azad-restaurant-mohammad-ali-road
http://smt-tools.amazon.com/s3resource?id=1335b9a0-4377-11ec-adc5-c300b013b2aa&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/kanti-sweets-jalahalli-bangalore,Bengaluru,North Bangalore,JP Nagar,Kanti Sweets,4.5,3.6,13.07041459,77.55554158,18181358,"Mithai, Desserts, Street Food",Opens tomorrow at 9:30am,"1243,6th Cross,2nd Block,BEL Layout,Vidyaranyapura,Jalahalli,Bangalore,India",,919891000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/0/50550/0c47221fbb423d8d54ea8b55e9a84313.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/0/50550/c50c8253b27aaf1c58b210adbfb6b35a.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/50550/63c41918221dbec421ae5c8e2cd6e006.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/50550/44ca7844aaecaec11fa39074aff24799.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,635,24,â‚¹150 for one order (approx.),,Currently closed for online ordering,ncr/punjabi-kitchen-vasundhara-ghaziabad
http://smt-tools.amazon.com/s3resource?id=b678bc80-4385-11ec-b3d1-9fa940bd24ad&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/lassi-shop-mg-road-bangalore,Bengaluru,Central Bangalore,Hosur Road,Lassi Shop,4.5,,12.97561835,77.61466384,18600942,"Beverages, Juices, Ice Cream, Desserts, Shake",Opens at 10am,"111/11,Dickenson Road,Next To Bhima Jewellers,MG Road,Bangalore,India",,911142000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/9/60069/8a62a22e08adcb6c56085709300e30be_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/9/60069/a48643a38dbdc9d6f9ce7cedd23df0ad.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/60069/af9472eb4a35d67e816ffd3430d76358.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/60069/cda91e1dfbcbbda6d2c799a1aae1a0c3.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,347,0,â‚¹350 for two people (approx.),,,ncr/yummy-cakes-india-preet-vihar-new-delhi
http://smt-tools.amazon.com/s3resource?id=c6ad73a0-4355-11ec-9ec8-97b7c3c2eb73&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-marathahalli-bangalore,Bengaluru,East Bangalore,BTM,Kwality Wallâ€™s Frozen Dessert And Ice Cream Shop,4.5,,12.94989311,77.7125809,19538488,"Ice Cream, Desserts",Opens at 7am,"187,9th Cross,Manjunatha Layout,Munnakolala,BBMP,Marathahalli,Bangalore,India",,918534000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/9/19085099/dd0c072f525f3bd7055d2e90723d3ffc_o2_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/8/19538488/36a51f31a1768cd6b936de5fb6d17d42.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,"1,026",0,â‚¹350 for two people (approx.),,Currently closed for online ordering,ncr/sushi-junction-laxmi-nagar-new-delhi
http://smt-tools.amazon.com/s3resource?id=88d499f0-4328-11ec-a447-575ce342bea9&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/kanti-sweets-2-jalahalli-bangalore,Bengaluru,North Bangalore,Yelahanka,Kanti Sweets,4.6,2.8,13.05666607,77.54689381,19143671,"Mithai, Desserts, Street Food",Opens at 9:30am,"1 & 2,Jaarakabande Kaval,Ashoka Complex,Gangamma Circle,Jalahalli,Bangalore,India",,912512000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/0/50550/0c47221fbb423d8d54ea8b55e9a84313.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/0/50550/c50c8253b27aaf1c58b210adbfb6b35a.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/50550/63c41918221dbec421ae5c8e2cd6e006.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/50550/44ca7844aaecaec11fa39074aff24799.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,637,6,â‚¹500 for two people (approx.),,Currently closed for online ordering,mumbai/hotel-prashant-1-kalyan
http://smt-tools.amazon.com/s3resource?id=d481d980-435a-11ec-9f74-112edee4f432&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/nic-natural-ice-creams-sahakara-nagar-bangalore,Bengaluru,North Bangalore,Sahakara Nagar,NIC - Natural Ice Creams,4.5,,13.05910386,77.57988196,19316309,"Ice Cream, Desserts",Opens at 12noon,"Shop 29,Kodigehalli Main Road,BB Nagar,Sahakara Nagar,Bangalore,India",,"+919696279999, +918899139999, +919652520916",Yes,No,,"https://b.zmtcdn.com/data/pictures/8/19316378/5ad539e5f90aae8a7245b6186f674df9.jpg?fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18643523/a1e9567bf5e844d44f550aaa960e340d.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18643523/ecdcd807d765f3636f8b7fbe3d1f27e4.jpg?fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18643523/bc84fc581337f1412a82bb3908d4f867.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,885",0,â‚¹200 for one order (approx.),,Currently closed for online ordering,hyderabad/tabla-l-b-nagar
http://smt-tools.amazon.com/s3resource?id=84c19e90-437c-11ec-95ab-0f459721b1f5&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/the-health-company-1-shanti-nagar-bangalore,Bengaluru,Central Bangalore,Whitefield,The Health Company,4.5,,12.96123954,77.59820782,19569004,"Healthy Food, Desserts, Beverages",Opens at 9am,"6/3,5th Cross,Bangiappa Layout,Lakshmi Road,Shanti Nagar,Bangalore,India",,919711000000,Yes,No,,"https://b.zmtcdn.com/data/reviews_photos/282/ff09ffaa91e196a63e51fbe8abd17282_1618902174.png?fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/4/19569004/33fd095e03f0fc64cb54bce027a00183.png?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/4/19569004/f25284ae0dcf4981e65386132118f2bc.png?fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/4/19569004/e917eb23a7c09ac5665f48dd1ac49d7d.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,34,0,â‚¹300 for two people (approx.),,Currently closed for online ordering,ncr/kumkum-restaurant-sector-64-noida
http://smt-tools.amazon.com/s3resource?id=1eed7520-433c-11ec-996b-75594d8260a7&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/mausia-paan-beeda-shop-jakkur-bangalore,Bengaluru,North Bangalore,Electronic City,Mausia Paan Beeda Shop,4.6,,13.067777,77.6325,19290516,Paan,Opens at 9am,"MCECHS Layout Main Road,Sri Balaji Krupa Layout,R.K Hegde Nagar,Jakkur,Bangalore,India",,917011000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/6/19290516/c5a58bc9e7f8bccae63a0dc8a1db25ee.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/6/19290516/4f57ec38dacaa3d1d6178ff22bdd6855.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/6/19290516/c38319064383fec61ead8d6f602b4c31.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/6/19290516/feb44b482789656066230853c0ede9ee.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,44,0,â‚¹100 for one order (approx.),,Currently closed for online ordering,ncr/pubg-food-point-loni-ghaziabad
http://smt-tools.amazon.com/s3resource?id=55813a10-4380-11ec-a902-81ff1426a7cc&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/lavonne-st-marks-road-bangalore,Bengaluru,Central Bangalore,HSR,Lavonne,4.6,4.1,12.9694169,77.60047294,19142873,"Cafe, Continental, Beverages",Opens at 8:30am,"4/2,Ground Floor,Samrah Plaza,St. Marks Road,Bangalore,India",,+918586999771|+918448852740,Yes,No,,"https://b.zmtcdn.com/data/pictures/3/19142873/e755a0662352da7b22ce6ec15bef9024.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/9/53579/e9e880120dbefcedf743cb4a3e17c3e4.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/53579/8771ce0349c1a3e6ba0c16eb2d5c8120.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/9/53579/31119fa77919bdf1f0dc0668ccd0d94b.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,56,178,â‚¹100 for two people (approx.),,,ncr/pind-punjabi-new-palam-vihar
http://smt-tools.amazon.com/s3resource?id=051a4c30-4310-11ec-8872-c53118e0618b&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/shakespert-1-banashankari-bangalore,Bengaluru,South Bangalore,Race Course Road,Shakespert,4.6,3.8,12.92603996,77.56452966,19420367,"Beverages, Fast Food",Opens at 12noon,"Shop 3,941,Mahalakshmi Mansion,21st Main Road,Siddanna Layout,Stage 2,Opposite BDA Complex,Banashankari,Bangalore,India",,918357000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/7/19420367/d61f475b27e003d2ecb2f022e0111637_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/7/19420367/ddcd7af260f1565e83ca24c42b3446c3.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/7/19420367/6f8417d731a9b74941d1add9eb43d1ee.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/7/19420367/c918a66a47efad496a5d63a4a389163d.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,65,28,"â‚¹2,200 for two people (approx.) with alcohol",,Currently closed for online ordering,mumbai/rollicious-delicious-rolls-on-the-go-7-bungalows
http://smt-tools.amazon.com/s3resource?id=54670cf0-437f-11ec-bf5d-798ab43eaba8&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/hari-super-sandwich-2-vijay-nagar-bangalore,Bengaluru,West Bangalore,Malleshwaram,Hari Super Sandwich,4.5,,12.96486887,77.53902923,19240812,"Fast Food, Sandwich, Chinese, Shake",Opens at 10:30am,"1875/36,5th Main,Vijay Nagar,Bangalore,India",,918368000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/1/51571/da581835143d17416e1065cb3edeef34_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/1/51571/30b794dd812296371e450e9a7a218ece.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/1/51571/febc50057b5b05092fe1a8e16b4f90c1.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/1/51571/91cb3eed1e94c494b457c150a110cd68.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,139,0,â‚¹200 for one order (approx.),,,ncr/birbal-ki-biryani-mayur-vihar-phase-2-new-delhi
http://smt-tools.amazon.com/s3resource?id=85246d20-437e-11ec-827c-9bfd3419322d&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/shawarma-adda-bommanahalli-bangalore,Bengaluru,South Bangalore,JP Nagar,Shawarma Adda,4.5,3.8,12.90570818,77.62945857,19548894,"Lebanese, Fast Food, Beverages",Opens at 11am,"172/2,Shop 1,BKL Building,Hosur Road,Near Krishna Theatre,Bommanahalli,Bangalore,India",,"+919968696866, +918882041999",Yes,No,,"https://b.zmtcdn.com/data/pictures/4/19548894/b40627041aa7612853204eee2494435c.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/reviews_photos/eda/f2901127f7881019ed7ebc480b880eda_1605957448.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/reviews_photos/1a1/edf56e8c02657640e89d0ae22f3d61a1_1612109658.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/reviews_photos/7b6/a48625b8875ca08bdcd431b3e25517b6_1612109653.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,77,10,â‚¹100 for one order (approx.),,Currently closed for online ordering,ncr/pizzallo-hot-west-patel-nagar-new-delhi
http://smt-tools.amazon.com/s3resource?id=e96fc330-433b-11ec-a960-5f44f35b479a&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/natural-ice-cream-hsr-bangalore,Bengaluru,South Bangalore,Banashankari,Natural Ice Cream,4.6,3.7,12.91062004,77.63805371,19310242,"Ice Cream, Beverages, Desserts",Opens at 10am,"Shop 1669/A,14th Main,7th Sector,HSR,Bangalore,India",,919871000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/2/50722/b97032496baad7a884e99146cc8056bd.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50722/020eb0940cd4557608bfcd008f339ed5.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50722/943a9bde187da7934108998954a52095.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50722/6aa6809bbb39f27e7cd9fd3b32d1f48c.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,787",26,â‚¹150 for one order (approx.),,Currently closed for online ordering,ncr/nimboli-3-rohini-new-delhi
http://smt-tools.amazon.com/s3resource?id=54662890-433d-11ec-8f31-b7e016069607&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/kwality-walls-frozen-dessert-and-ice-cream-shop-bellandur-bangalore,Bengaluru,South Bangalore,Marathahalli,Kwality Wallâ€™s Frozen Dessert And Ice Cream Shop,4.6,,12.927338,77.67591,19428605,"Ice Cream, Desserts",Permanently Closed,"1 & 2,23,3rd Cross,Near BBMP Office,Bellandur,Bangalore,India",,919205000000,No,NA,,"https://b.zmtcdn.com/data/pictures/chains/9/19085099/dd0c072f525f3bd7055d2e90723d3ffc_o2_featured_v2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*",,120,0,â‚¹200 for two people (approx.),,,ncr/the-samosawala-inderlok-new-delhi
http://smt-tools.amazon.com/s3resource?id=d3befe80-4335-11ec-882d-7d1fb07953cd&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/natural-ice-cream-yelahanka-bangalore,Bengaluru,North Bangalore,RT Nagar,Natural Ice Cream,4.5,,13.09263314,77.58649997,19481569,"Ice Cream, Beverages, Desserts",Opens at 9am,"971/1,Nivasa Building,Sector-A,Yelahanka,Bangalore,India",,912226000000,Yes,No,,"https://b.zmtcdn.com/data/pictures/chains/2/50722/b97032496baad7a884e99146cc8056bd.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50722/020eb0940cd4557608bfcd008f339ed5.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50722/943a9bde187da7934108998954a52095.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/2/50722/6aa6809bbb39f27e7cd9fd3b32d1f48c.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",21200000000000,349,0,â‚¹300 for two people (approx.),,,mumbai/sindhudurg-vile-parle-east
http://smt-tools.amazon.com/s3resource?id=667c9c60-432b-11ec-9145-0112db734917&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/nashta-express-btm-bangalore,Bengaluru,South Bangalore,Yelahanka,Nashta Express,4.5,,12.91081971,77.60984458,19379924,"North Indian, South Indian","Temporarily closed, will be back soon!","1195,16th Main,5th C Cross,BTM 2nd Stage,BTM,Bangalore,India",,919967000000,No,NA,Rider Hand Wash|Daily Temp. Checks,"https://b.zmtcdn.com/data/pictures/4/19379904/9fd779962122c4dea1c9bbad1aef2afa.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/4/19379904/0826b6408b71f33271d2c297b9e8c32e.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/4/19379924/9fd779962122c4dea1c9bbad1aef2afa.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/4/19379904/dda0a8d19448adf672c0905f68c1afb2.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",,81,0,â‚¹250 for two people (approx.),,,mumbai/rajasthan-pav-bhaji-juhu
http://smt-tools.amazon.com/s3resource?id=fb5d34c0-4335-11ec-b112-d7afa5bd6bd0&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/nic-natural-ice-creams-sanjay-nagar-bangalore,Bengaluru,North Bangalore,Banashankari,NIC - Natural Ice Creams,4.5,,13.03218622,77.57129587,19316364,"Ice Cream, Desserts",Opens at 12noon,"10th,3rd Main Road,Jaladarshini Layout,Geddaahalli,Near Ramalah Hospital,North R.M.V.Extension,Sanjay Nagar,Bangalore,India",,"+919911925126, +911179682783",Yes,No,,"https://b.zmtcdn.com/data/pictures/8/19316378/5ad539e5f90aae8a7245b6186f674df9.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18643523/a1e9567bf5e844d44f550aaa960e340d.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18643523/ecdcd807d765f3636f8b7fbe3d1f27e4.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/3/18643523/bc84fc581337f1412a82bb3908d4f867.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,"1,440",0,â‚¹350 for two people (approx.),,Currently closed for online ordering,ncr/chai-lelo-chai-snacks-more-greater-kailash-gk-1-new-delhi
http://smt-tools.amazon.com/s3resource?id=9fc29560-4335-11ec-8023-7d93e3a0908a&resourceType=crawledpages&encryption=false,https://www.zomato.com/bangalore/frozen-bottle-1-varthur-main-road-whitefield-bangalore,Bengaluru,East Bangalore,Peenya,Frozen Bottle,4.6,,12.92863817,77.7384223,19093758,"Beverages, Desserts, Ice Cream",11am â€“ 3am (Today),"786,611/214/6/46/1,Vinayaka Nagar,Gunjur Village,Varthur Main Road,Whitefield,Bangalore,India",,"+912240119013, +919930900704",Yes,No,,"https://b.zmtcdn.com/data/pictures/8/18624238/bfeda8e98f75c6d77409104a8017f3d2.jpg?output-format=webp&fit=around|771.75:416.25&crop=771.75:416.25;*,*|https://b.zmtcdn.com/data/pictures/8/19093758/bfeda8e98f75c6d77409104a8017f3d2.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/18525810/b577db8ebc0e2b2b08d0431b19a1aee7.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*|https://b.zmtcdn.com/data/pictures/chains/0/18525810/4e52919866911e48bcbb805cc7e3962a.jpg?output-format=webp&fit=around|300:273&crop=300:273;*,*",11200000000000,117,0,â‚¹100 for two people (approx.),,Currently closed for online ordering,mumbai/lavash-bakery-and-patisserie-andheri-lokhandwala
